artwork_id,title,artist_id,category_id,year_created,inventory_status,acquisition_date,retail_price
2172,Artwork Title 499,281,5,2020,In Stock,2025-06-21,3861.08
2173,Artwork Title 378,160,9,2010,Sold,2022-07-09,4617.78
2174,Artwork Title 1184,384,9,2016,Sold,2022-04-01,6307.48
2175,Artwork Title 1129,328,5,2006,Sold,2022-07-10,5276.57
2176,Artwork Title 1962,426,2,2023,Sold,2021-06-07,4919.68
2177,Artwork Title 1666,424,9,2020,Sold,2021-10-28,8342.23
2178,Artwork Title 1884,149,8,2001,Sold,2021-11-10,6347.99
2179,Artwork Title 920,308,3,2020,Sold,2022-03-01,8522.08
2180,Artwork Title 1114,385,5,2016,Sold,2023-11-04,9806.99
2181,Artwork Title 2784,303,9,2021,Sold,2024-10-04,1310.87
2182,Artwork Title 1438,111,10,2018,Sold,2021-08-01,3679.18
2183,Artwork Title 192,160,10,2013,Sold,2021-10-26,4639.72
2184,Artwork Title 1658,392,3,2021,In Stock,2017-02-05,4163.91
2185,Artwork Title 2582,380,4,2016,Sold,2023-04-06,4111.26
2186,Artwork Title 211,240,9,2011,Sold,2023-08-26,6059.51
2187,Artwork Title 494,312,8,2016,Sold,2021-10-17,5280.22
2188,Artwork Title 101,433,3,2005,Sold,2022-12-27,7247.21
2189,Artwork Title 1315,204,8,2007,Sold,2021-03-05,4234.23
2190,Artwork Title 948,397,4,2000,Sold,2021-11-19,6794.71
2191,Artwork Title 882,158,3,2022,Sold,2021-07-29,2842.83
2192,Artwork Title 878,146,7,2006,Sold,2021-04-03,6537.63
2193,Artwork Title 1349,332,8,2017,Sold,2024-01-04,7202.16
2194,Artwork Title 1233,304,9,2002,Sold,2023-02-18,5582.0
2195,Artwork Title 1614,357,1,2015,Sold,2022-08-09,8016.97
2196,Artwork Title 258,200,10,2019,In Stock,2022-06-20,2083.53
2197,Artwork Title 1191,328,2,2023,Sold,2022-03-13,3318.75
2198,Artwork Title 827,385,4,2018,Sold,2022-02-27,4505.11
2199,Artwork Title 1664,473,9,2019,Sold,2022-12-15,8621.9
2200,Artwork Title 163,354,3,2003,In Stock,2020-06-12,1725.83
2201,Artwork Title 215,225,8,2018,In Stock,2020-09-09,3068.42
2202,Artwork Title 1560,280,8,2013,In Stock,2024-05-15,1790.09
2203,Artwork Title 686,221,1,2015,In Stock,2025-02-16,5344.82
2204,Artwork Title 1138,226,5,2019,In Stock,2020-01-01,701.49
2205,Artwork Title 1637,316,7,2005,In Stock,2019-04-19,7546.47
2206,Artwork Title 1426,130,8,2008,In Stock,2023-04-08,3311.24
2207,Artwork Title 184,292,6,2013,In Stock,2021-10-29,5476.43
2208,Artwork Title 1360,141,8,2000,In Stock,2021-01-23,3100.37
2209,Artwork Title 1320,486,1,2023,In Stock,2021-04-09,5283.96
2210,Artwork Title 2291,441,2,2022,In Stock,2023-05-16,9981.63
2211,Artwork Title 2674,356,8,2018,In Stock,2018-10-13,8387.94
2212,Artwork Title 280,154,10,2014,In Stock,2017-10-24,7404.71
2213,Artwork Title 1504,483,3,2006,In Stock,2025-06-30,7862.43
2214,Artwork Title 2391,395,2,2012,In Stock,2015-09-18,2564.5
2215,Artwork Title 380,339,3,2007,In Stock,2023-09-11,2570.13
2216,Artwork Title 755,441,8,2010,In Stock,2019-07-07,2217.08
2217,Artwork Title 1693,491,10,2004,In Stock,2015-07-07,973.64
2218,Artwork Title 170,150,9,2016,In Stock,2024-11-26,1613.87
2219,Artwork Title 962,171,3,2021,In Stock,2016-06-15,7742.01
2220,Artwork Title 1099,119,6,2008,In Stock,2016-07-05,9346.6
2221,Artwork Title 2415,379,3,2013,In Stock,2025-11-23,1144.12
2222,Artwork Title 1932,385,3,2004,In Stock,2019-12-20,4517.78
2223,Artwork Title 1815,254,1,2007,In Stock,2016-09-28,6845.13
2224,Artwork Title 2771,398,10,2005,In Stock,2017-12-16,3348.7
2225,Artwork Title 1726,497,1,2005,In Stock,2016-10-07,3483.54
2226,Artwork Title 43,225,10,2013,In Stock,2019-07-24,6553.94
2227,Artwork Title 2735,173,8,2008,In Stock,2021-11-22,7144.52
2228,Artwork Title 1371,373,4,2017,In Stock,2021-05-08,9487.49
2229,Artwork Title 564,417,9,2005,In Stock,2024-09-12,6089.48
2230,Artwork Title 330,252,2,2003,In Stock,2019-03-13,2906.53
2231,Artwork Title 1282,397,8,2005,In Stock,2016-02-06,9502.03
2232,Artwork Title 2719,397,4,2000,In Stock,2025-11-09,1516.32
2233,Artwork Title 1977,398,6,2022,In Stock,2020-11-06,5926.1
2234,Artwork Title 2258,481,6,2001,In Stock,2019-07-12,3395.03
2235,Artwork Title 2516,382,6,2023,In Stock,2019-09-30,1237.59
2236,Artwork Title 137,322,2,2020,In Stock,2025-02-23,666.35
2237,Artwork Title 399,321,7,2001,In Stock,2016-01-31,3553.32
2238,Artwork Title 2778,433,10,2014,In Stock,2015-02-17,2534.75
2239,Artwork Title 444,225,4,2012,In Stock,2025-01-28,3179.39
2240,Artwork Title 2487,328,10,2019,In Stock,2024-04-21,1757.35
2241,Artwork Title 2400,114,4,2019,In Stock,2015-04-02,3647.93
2242,Artwork Title 1857,342,3,2006,In Stock,2020-10-19,8451.57
2243,Artwork Title 1912,228,9,2008,In Stock,2020-08-19,8150.76
2244,Artwork Title 1111,240,6,2021,In Stock,2023-07-10,8610.66
2245,Artwork Title 11,136,3,2006,In Stock,2020-01-19,6015.56
2246,Artwork Title 1935,335,1,2008,In Stock,2023-02-05,2837.7
2247,Artwork Title 1899,124,6,2007,In Stock,2017-05-23,1167.16
2248,Artwork Title 1042,202,3,2012,In Stock,2021-07-12,8537.64
2249,Artwork Title 2185,169,2,2020,In Stock,2021-10-02,2939.98
2250,Artwork Title 495,337,3,2000,In Stock,2025-06-01,559.9
2251,Artwork Title 372,389,9,2012,In Stock,2017-02-28,8763.21
2252,Artwork Title 1495,482,2,2021,In Stock,2015-10-20,3982.55
2253,Artwork Title 1229,428,8,2009,In Stock,2019-06-07,2109.53
2254,Artwork Title 1938,346,8,2011,In Stock,2025-06-12,6108.16
2255,Artwork Title 1073,449,5,2004,In Stock,2025-01-18,6439.2
2256,Artwork Title 237,150,8,2010,In Stock,2019-05-07,1217.16
2257,Artwork Title 869,203,4,2002,In Stock,2021-06-20,2497.17
2258,Artwork Title 1917,128,3,2021,In Stock,2016-03-25,6415.83
2259,Artwork Title 1170,462,1,2013,In Stock,2024-08-17,6856.51
2260,Artwork Title 418,171,5,2001,In Stock,2022-07-28,6052.48
2261,Artwork Title 414,178,4,2007,In Stock,2020-05-02,9707.06
2262,Artwork Title 88,310,8,2019,In Stock,2023-11-15,6160.21
2263,Artwork Title 2522,155,3,2013,In Stock,2017-10-12,9603.82
2264,Artwork Title 2052,250,7,2009,In Stock,2023-08-22,7605.5
2265,Artwork Title 1813,299,4,2001,In Stock,2024-04-14,6336.48
2266,Artwork Title 704,415,8,2008,In Stock,2019-07-22,4839.82
2267,Artwork Title 2046,499,8,2003,In Stock,2021-04-26,3117.48
2268,Artwork Title 1368,331,7,2022,In Stock,2022-11-03,1000.56
2269,Artwork Title 1656,431,8,2023,In Stock,2022-02-12,4752.4
2270,Artwork Title 605,437,3,2008,In Stock,2019-03-10,4874.54
2271,Artwork Title 912,400,7,2009,In Stock,2022-09-10,5481.37
2272,Artwork Title 2366,312,6,2021,In Stock,2017-03-03,3167.13
2273,Artwork Title 898,379,6,2016,In Stock,2016-07-19,2201.52
2274,Artwork Title 785,401,10,2005,In Stock,2019-09-06,1819.09
2275,Artwork Title 1496,249,10,2001,In Stock,2018-09-09,4415.3
2276,Artwork Title 1631,107,7,2007,In Stock,2024-09-24,7719.42
2277,Artwork Title 2558,474,5,2023,In Stock,2020-07-09,5210.6
2278,Artwork Title 2101,273,3,2003,In Stock,2015-09-13,7790.24
2279,Artwork Title 1919,332,10,2007,In Stock,2020-01-29,6185.16
2280,Artwork Title 919,172,7,2023,In Stock,2020-11-17,2381.93
2281,Artwork Title 1482,103,1,2005,In Stock,2020-03-27,8978.71
2282,Artwork Title 2744,313,9,2023,In Stock,2024-07-06,4369.14
2283,Artwork Title 296,432,8,2000,In Stock,2018-07-10,1068.54
2284,Artwork Title 906,196,3,2022,In Stock,2023-06-23,1967.7
2285,Artwork Title 514,458,5,2023,In Stock,2019-07-12,7792.36
2286,Artwork Title 1186,320,7,2015,In Stock,2018-06-07,6488.53
2287,Artwork Title 1762,210,8,2008,In Stock,2023-07-17,4729.62
2288,Artwork Title 1195,123,1,2022,In Stock,2022-12-27,2062.72
2289,Artwork Title 2111,390,3,2015,In Stock,2025-09-08,5472.76
2290,Artwork Title 896,147,6,2003,In Stock,2025-03-02,891.18
2291,Artwork Title 632,347,10,2004,In Stock,2023-05-22,5214.22
2292,Artwork Title 2675,467,10,2022,In Stock,2024-01-22,6900.17
2293,Artwork Title 2556,156,10,2019,In Stock,2018-07-20,6265.42
2294,Artwork Title 651,419,8,2023,In Stock,2015-04-24,8994.78
2295,Artwork Title 2425,435,3,2008,In Stock,2015-10-29,2160.03
2296,Artwork Title 387,478,4,2004,In Stock,2017-03-16,8943.5
2297,Artwork Title 546,460,6,2003,In Stock,2020-10-20,1154.47
2298,Artwork Title 1885,466,4,2006,In Stock,2015-09-22,9161.2
2299,Artwork Title 2772,124,10,2009,In Stock,2024-11-14,8617.57
2300,Artwork Title 2191,301,5,2021,In Stock,2021-09-26,3702.04
2301,Artwork Title 103,125,10,2000,In Stock,2020-12-21,7572.21
2302,Artwork Title 1817,163,1,2012,In Stock,2016-12-11,6223.97
2303,Artwork Title 580,304,4,2015,In Stock,2018-03-30,858.07
2304,Artwork Title 1768,125,3,2001,In Stock,2020-12-23,5889.09
2305,Artwork Title 1701,300,3,2009,In Stock,2017-08-16,1547.74
2306,Artwork Title 2645,122,8,2010,In Stock,2024-08-14,9768.5
2307,Artwork Title 910,229,2,2013,In Stock,2021-08-18,8116.82
2308,Artwork Title 1650,486,6,2006,In Stock,2018-01-10,1558.14
2309,Artwork Title 132,202,2,2016,In Stock,2017-09-24,3629.77
2310,Artwork Title 2491,173,6,2016,In Stock,2019-09-10,3644.58
2311,Artwork Title 2267,263,10,2013,In Stock,2025-08-09,9770.52
2312,Artwork Title 607,310,3,2011,In Stock,2025-03-29,5693.55
2313,Artwork Title 1265,190,1,2016,In Stock,2015-10-21,570.43
2314,Artwork Title 911,139,8,2022,In Stock,2022-02-13,1135.1
2315,Artwork Title 127,363,4,2005,In Stock,2025-04-26,1933.83
2316,Artwork Title 2195,415,9,2018,In Stock,2023-01-15,5366.33
2317,Artwork Title 1345,319,2,2003,In Stock,2018-03-11,6021.64
2318,Artwork Title 1460,143,2,2015,In Stock,2015-05-06,9684.75
2319,Artwork Title 155,328,3,2017,In Stock,2017-08-22,2820.11
2320,Artwork Title 1936,215,4,2001,In Stock,2021-02-20,4150.75
2321,Artwork Title 1476,438,9,2010,In Stock,2022-12-29,4864.91
2322,Artwork Title 1553,132,9,2002,In Stock,2023-07-16,2313.56
2323,Artwork Title 1007,430,1,2016,In Stock,2024-07-01,1984.08
2324,Artwork Title 2664,468,5,2014,In Stock,2023-01-01,4777.47
2325,Artwork Title 782,200,6,2005,In Stock,2018-06-20,5737.19
2326,Artwork Title 1143,188,9,2008,In Stock,2016-05-30,3010.5
2327,Artwork Title 312,488,4,2022,In Stock,2021-11-13,4182.8
2328,Artwork Title 2702,261,1,2023,In Stock,2021-03-31,1391.46
2329,Artwork Title 340,273,8,2014,In Stock,2018-03-19,4679.0
2330,Artwork Title 1228,157,8,2008,In Stock,2016-01-15,9355.31
2331,Artwork Title 2494,181,9,2004,In Stock,2019-05-04,1860.93
2332,Artwork Title 2764,366,1,2002,In Stock,2021-11-25,3126.27
2333,Artwork Title 463,404,3,2017,In Stock,2024-03-02,8865.66
2334,Artwork Title 721,419,6,2012,In Stock,2023-01-09,8954.67
2335,Artwork Title 778,469,8,2002,In Stock,2021-03-03,8448.98
2336,Artwork Title 1565,429,8,2010,In Stock,2019-07-20,7494.07
2337,Artwork Title 2681,101,10,2017,In Stock,2017-01-21,7277.29
2338,Artwork Title 1952,351,5,2002,In Stock,2017-07-23,3464.16
2339,Artwork Title 2026,120,2,2012,In Stock,2022-03-09,957.41
2340,Artwork Title 2295,144,7,2015,In Stock,2021-09-30,6397.81
2341,Artwork Title 1178,382,8,2013,In Stock,2020-10-23,8021.0
2342,Artwork Title 627,128,3,2004,In Stock,2022-07-16,1321.55
2343,Artwork Title 2567,443,4,2018,In Stock,2022-05-25,3093.37
2344,Artwork Title 1969,230,5,2008,In Stock,2020-10-19,948.94
2345,Artwork Title 2035,375,4,2021,In Stock,2017-11-05,7429.75
2346,Artwork Title 2377,204,5,2020,In Stock,2016-12-12,3516.43
2347,Artwork Title 2266,303,5,2000,In Stock,2024-04-02,3693.47
2348,Artwork Title 419,168,3,2023,In Stock,2023-09-11,663.94
2349,Artwork Title 124,487,6,2021,In Stock,2021-07-20,4719.1
2350,Artwork Title 461,287,3,2010,In Stock,2018-01-29,2477.78
2351,Artwork Title 1948,319,7,2006,In Stock,2023-01-18,1069.12
2352,Artwork Title 2028,280,9,2013,In Stock,2017-10-23,1692.45
2353,Artwork Title 1132,303,8,2022,In Stock,2025-03-30,2267.79
2354,Artwork Title 1981,319,2,2012,In Stock,2019-11-11,7965.68
2355,Artwork Title 332,397,7,2018,In Stock,2018-06-01,5122.91
2356,Artwork Title 2698,311,7,2020,In Stock,2018-10-25,8864.01
2357,Artwork Title 1392,104,4,2001,In Stock,2020-01-07,9376.48
2358,Artwork Title 245,212,5,2005,In Stock,2022-05-08,5455.15
2359,Artwork Title 1010,454,8,2002,In Stock,2023-02-14,7241.84
2360,Artwork Title 2560,109,1,2021,In Stock,2019-07-15,1439.0
2361,Artwork Title 1464,288,7,2018,In Stock,2019-04-28,6128.03
2362,Artwork Title 2688,474,5,2013,In Stock,2017-07-11,8619.91
2363,Artwork Title 510,275,9,2006,In Stock,2016-11-09,4553.88
2364,Artwork Title 877,466,8,2020,In Stock,2022-05-13,1537.6
2365,Artwork Title 2205,493,9,2009,In Stock,2023-03-21,1788.67
2366,Artwork Title 1281,271,2,2022,In Stock,2018-11-17,4606.36
2367,Artwork Title 763,460,1,2023,In Stock,2021-12-21,2582.98
2368,Artwork Title 629,208,6,2012,In Stock,2017-06-17,4671.56
2369,Artwork Title 313,475,1,2003,In Stock,2018-02-18,1923.2
2370,Artwork Title 255,142,7,2012,In Stock,2021-08-22,2527.18
2371,Artwork Title 1513,105,8,2004,In Stock,2015-09-18,7813.15
2372,Artwork Title 83,208,8,2011,In Stock,2015-07-14,4709.03
2373,Artwork Title 2493,186,1,2004,In Stock,2016-02-12,7891.9
2374,Artwork Title 1731,164,10,2022,In Stock,2025-07-08,7045.66
2375,Artwork Title 940,304,3,2013,In Stock,2023-08-07,9440.75
2376,Artwork Title 2593,315,7,2020,In Stock,2023-10-18,9368.54
2377,Artwork Title 1732,426,5,2019,In Stock,2024-10-10,1060.79
2378,Artwork Title 2069,189,2,2011,In Stock,2021-08-25,9119.46
2379,Artwork Title 2231,252,9,2001,In Stock,2022-05-31,3152.48
2380,Artwork Title 1167,163,9,2003,In Stock,2024-06-01,5074.63
2381,Artwork Title 2738,468,7,2005,In Stock,2021-09-29,3134.01
2382,Artwork Title 236,233,10,2013,In Stock,2024-02-21,4166.27
2383,Artwork Title 1045,248,2,2019,In Stock,2021-07-01,7262.71
2384,Artwork Title 1395,130,1,2013,In Stock,2019-01-20,1186.67
2385,Artwork Title 120,136,4,2010,In Stock,2015-09-04,3880.3
2386,Artwork Title 2586,385,3,2008,In Stock,2023-09-27,5283.18
2387,Artwork Title 1404,259,3,2000,In Stock,2023-07-22,7101.99
2388,Artwork Title 413,422,9,2016,In Stock,2020-07-15,9849.45
2389,Artwork Title 2730,445,5,2019,In Stock,2015-02-15,6801.69
2390,Artwork Title 2327,424,4,2011,In Stock,2015-09-23,4392.32
2391,Artwork Title 2476,317,4,2006,In Stock,2016-11-27,9251.48
2392,Artwork Title 22,197,10,2012,In Stock,2017-06-02,9218.09
2393,Artwork Title 2251,258,7,2008,In Stock,2024-02-14,5144.41
2394,Artwork Title 914,450,2,2001,In Stock,2023-08-27,2799.1
2395,Artwork Title 394,166,6,2011,In Stock,2020-03-05,6992.14
2396,Artwork Title 1910,160,10,2018,In Stock,2021-10-20,5819.93
2397,Artwork Title 197,172,7,2017,In Stock,2018-02-21,9944.41
2398,Artwork Title 2405,399,7,2012,In Stock,2020-05-19,1173.89
2399,Artwork Title 2129,396,4,2019,In Stock,2021-03-01,8469.84
2400,Artwork Title 2322,259,7,2006,In Stock,2017-08-07,5058.05
2401,Artwork Title 1612,249,1,2012,In Stock,2018-08-13,4488.28
2402,Artwork Title 794,481,1,2016,In Stock,2016-03-03,5987.6
2403,Artwork Title 2376,254,3,2020,In Stock,2015-09-20,5375.41
2404,Artwork Title 908,462,8,2020,In Stock,2019-11-10,6492.4
2405,Artwork Title 1538,229,7,2010,In Stock,2023-03-20,1774.53
2406,Artwork Title 2360,410,9,2008,In Stock,2016-07-09,6055.65
2407,Artwork Title 1635,411,10,2021,In Stock,2024-09-27,9980.25
2408,Artwork Title 924,188,6,2002,In Stock,2024-06-29,8716.11
2409,Artwork Title 1091,327,6,2005,In Stock,2021-09-06,3359.48
2410,Artwork Title 429,492,1,2020,In Stock,2021-10-17,4730.74
2411,Artwork Title 2161,234,1,2022,In Stock,2017-08-31,6499.05
2412,Artwork Title 847,350,8,2007,In Stock,2025-11-11,7997.33
2413,Artwork Title 2075,441,1,2014,In Stock,2025-10-27,7360.66
2414,Artwork Title 951,221,2,2012,In Stock,2025-07-08,1011.46
2415,Artwork Title 156,294,8,2001,In Stock,2023-01-23,6920.94
2416,Artwork Title 1245,131,6,2012,In Stock,2024-11-07,8029.9
2417,Artwork Title 2554,330,2,2020,In Stock,2016-11-02,2127.46
2418,Artwork Title 2721,374,8,2008,In Stock,2015-07-21,1880.76
2419,Artwork Title 942,232,1,2002,In Stock,2022-12-20,6902.83
2420,Artwork Title 2531,490,3,2016,In Stock,2016-01-04,6846.78
2421,Artwork Title 1591,324,9,2010,In Stock,2017-11-05,1006.8
2422,Artwork Title 783,319,9,2008,In Stock,2015-05-28,998.22
2423,Artwork Title 1020,106,3,2008,In Stock,2015-07-12,6118.38
2424,Artwork Title 993,447,5,2004,In Stock,2017-12-27,8898.73
2425,Artwork Title 1128,345,9,2014,In Stock,2015-07-26,1617.57
2426,Artwork Title 1567,443,9,2008,In Stock,2018-08-15,8776.66
2427,Artwork Title 2589,306,8,2013,In Stock,2017-10-23,7628.48
2428,Artwork Title 174,131,5,2005,In Stock,2016-08-12,9216.29
2429,Artwork Title 2430,146,8,2007,In Stock,2024-01-29,5565.28
2430,Artwork Title 700,373,5,2008,In Stock,2025-10-03,8870.86
2431,Artwork Title 1654,471,10,2023,In Stock,2016-01-16,978.85
2432,Artwork Title 1486,117,3,2009,In Stock,2016-12-24,3545.53
2433,Artwork Title 701,493,4,2000,In Stock,2017-04-18,907.44
2434,Artwork Title 1032,374,7,2008,In Stock,2021-01-30,7601.44
2435,Artwork Title 15,302,7,2006,In Stock,2025-06-17,7658.47
2436,Artwork Title 1703,479,5,2011,In Stock,2024-02-21,2729.53
2437,Artwork Title 151,341,9,2006,In Stock,2022-07-02,1556.8
2438,Artwork Title 1588,184,2,2020,In Stock,2020-03-06,3833.52
2439,Artwork Title 74,249,1,2001,In Stock,2015-05-25,5919.38
2440,Artwork Title 2687,297,1,2003,In Stock,2016-12-10,8778.28
2441,Artwork Title 2594,460,7,2018,In Stock,2023-07-26,990.55
2442,Artwork Title 1777,298,10,2014,In Stock,2019-09-17,2028.48
2443,Artwork Title 353,382,9,2023,In Stock,2017-07-16,4501.13
2444,Artwork Title 2453,191,8,2021,In Stock,2020-07-24,784.33
2445,Artwork Title 2094,217,2,2003,In Stock,2019-02-04,9976.56
2446,Artwork Title 527,110,8,2020,In Stock,2022-05-09,6644.92
2447,Artwork Title 1783,388,8,2000,In Stock,2024-04-04,8905.98
2448,Artwork Title 1744,347,10,2022,In Stock,2024-12-27,5465.26
2449,Artwork Title 2609,170,7,2013,In Stock,2016-07-26,4541.41
2450,Artwork Title 612,469,10,2016,In Stock,2025-08-31,9264.29
2451,Artwork Title 1856,444,10,2016,In Stock,2024-03-15,5374.16
2452,Artwork Title 788,470,3,2001,In Stock,2021-08-31,5980.81
2453,Artwork Title 2099,121,8,2013,In Stock,2019-10-21,9688.19
2454,Artwork Title 644,387,10,2012,In Stock,2018-07-28,7004.62
2455,Artwork Title 2365,260,7,2018,In Stock,2015-04-08,6704.96
2456,Artwork Title 2350,117,1,2011,In Stock,2024-10-31,1864.38
2457,Artwork Title 1239,496,4,2005,In Stock,2021-08-19,7699.08
2458,Artwork Title 225,172,7,2013,In Stock,2022-06-14,3144.01
2459,Artwork Title 945,227,1,2001,In Stock,2018-09-18,2539.93
2460,Artwork Title 1933,105,7,2016,In Stock,2021-09-08,3223.91
2461,Artwork Title 2373,289,8,2001,In Stock,2021-01-25,5472.26
2462,Artwork Title 2481,417,3,2021,In Stock,2024-09-29,4147.7
2463,Artwork Title 2283,320,8,2010,In Stock,2022-01-27,7201.36
2464,Artwork Title 1025,219,7,2000,In Stock,2015-08-05,3167.65
2465,Artwork Title 1908,410,7,2007,In Stock,2022-08-28,8931.44
2466,Artwork Title 1385,182,1,2010,In Stock,2020-03-15,3222.3
2467,Artwork Title 977,427,3,2003,In Stock,2022-11-14,7191.43
2468,Artwork Title 990,275,3,2005,In Stock,2020-10-28,5180.83
2469,Artwork Title 1780,308,5,2003,In Stock,2019-02-16,9660.84
2470,Artwork Title 401,477,10,2015,In Stock,2023-10-16,4229.05
2471,Artwork Title 455,405,7,2001,In Stock,2016-09-29,7989.36
2472,Artwork Title 838,417,9,2008,In Stock,2015-09-19,1583.86
2473,Artwork Title 1299,253,5,2000,In Stock,2021-05-28,5148.33
2474,Artwork Title 820,293,5,2000,In Stock,2020-12-26,7100.22
2475,Artwork Title 1148,431,8,2018,In Stock,2025-03-08,5386.81
2476,Artwork Title 1679,494,1,2003,In Stock,2020-12-09,9875.78
2477,Artwork Title 2768,418,3,2013,In Stock,2018-08-22,9782.26
2478,Artwork Title 1566,453,5,2018,In Stock,2017-06-01,9936.81
2479,Artwork Title 772,484,6,2010,In Stock,2024-08-30,8509.98
2480,Artwork Title 1150,463,8,2019,In Stock,2020-06-21,8195.43
2481,Artwork Title 404,282,6,2010,In Stock,2025-03-26,7927.98
2482,Artwork Title 2356,228,2,2008,In Stock,2015-12-05,5350.23
2483,Artwork Title 235,289,1,2011,In Stock,2023-01-22,5288.79
2484,Artwork Title 287,293,10,2004,In Stock,2019-10-23,4469.86
2485,Artwork Title 1803,364,3,2022,In Stock,2016-11-17,5767.09
2486,Artwork Title 535,311,5,2004,In Stock,2024-09-11,5560.59
2487,Artwork Title 369,274,8,2001,In Stock,2016-06-05,5319.02
2488,Artwork Title 739,142,1,2020,In Stock,2020-06-21,2624.64
2489,Artwork Title 1127,446,8,2004,In Stock,2025-12-25,2592.05
2490,Artwork Title 2696,305,3,2016,In Stock,2025-11-03,7875.64
2491,Artwork Title 168,218,3,2014,In Stock,2018-09-27,5332.16
2492,Artwork Title 2294,278,4,2001,In Stock,2020-01-10,7280.98
2493,Artwork Title 1189,496,1,2019,In Stock,2015-11-28,7511.06
2494,Artwork Title 2410,293,7,2021,In Stock,2015-08-24,5232.53
2495,Artwork Title 1628,203,4,2022,In Stock,2021-05-06,7305.94
2496,Artwork Title 57,339,8,2022,In Stock,2019-05-11,5622.93
2497,Artwork Title 2293,234,4,2005,In Stock,2021-11-23,3696.24
2498,Artwork Title 2533,312,10,2007,In Stock,2015-12-17,9505.65
2499,Artwork Title 2466,268,10,2005,In Stock,2017-08-14,7390.3
2500,Artwork Title 294,199,9,2016,In Stock,2022-01-14,8101.19
2501,Artwork Title 660,400,2,2010,In Stock,2024-07-25,5856.33
2502,Artwork Title 2479,297,10,2005,In Stock,2024-07-06,8569.49
2503,Artwork Title 1879,218,7,2012,In Stock,2017-06-23,8321.5
2504,Artwork Title 1663,323,3,2010,In Stock,2025-12-23,1242.05
2505,Artwork Title 2300,169,6,2014,In Stock,2025-08-16,5039.94
2506,Artwork Title 483,127,7,2021,In Stock,2020-04-29,6839.6
2507,Artwork Title 1589,467,7,2002,In Stock,2022-11-28,7432.65
2508,Artwork Title 1182,336,4,2023,In Stock,2022-09-08,6714.44
2509,Artwork Title 505,327,10,2005,In Stock,2017-01-15,3013.94
2510,Artwork Title 2228,173,2,2018,In Stock,2016-09-27,9548.22
2511,Artwork Title 18,499,4,2023,In Stock,2019-10-17,4553.02
2512,Artwork Title 25,458,4,2022,In Stock,2024-12-23,9034.11
2513,Artwork Title 795,343,7,2023,In Stock,2016-01-04,8731.43
2514,Artwork Title 1806,460,9,2012,In Stock,2017-07-29,6706.28
2515,Artwork Title 1518,402,4,2008,In Stock,2018-06-04,9015.93
2516,Artwork Title 692,372,1,2000,In Stock,2021-03-29,9974.33
2517,Artwork Title 342,196,10,2005,In Stock,2025-05-04,1097.54
2518,Artwork Title 2181,458,9,2007,In Stock,2024-09-19,3248.05
2519,Artwork Title 2272,436,1,2022,In Stock,2017-08-17,9758.91
2520,Artwork Title 733,207,5,2009,In Stock,2023-09-09,521.28
2521,Artwork Title 498,477,3,2019,In Stock,2025-06-15,667.31
2522,Artwork Title 208,470,8,2006,In Stock,2017-08-16,688.43
2523,Artwork Title 1828,185,3,2010,In Stock,2022-02-16,1537.86
2524,Artwork Title 2202,175,1,2011,In Stock,2017-04-16,2033.97
2525,Artwork Title 2439,108,10,2016,In Stock,2016-11-26,6486.98
2526,Artwork Title 229,113,2,2007,In Stock,2022-07-05,1486.7
2527,Artwork Title 452,423,4,2019,In Stock,2024-06-26,9774.51
2528,Artwork Title 277,316,1,2014,In Stock,2019-04-17,6118.86
2529,Artwork Title 1532,138,8,2013,In Stock,2021-11-19,1250.83
2530,Artwork Title 2137,396,8,2003,In Stock,2021-06-09,9096.45
2531,Artwork Title 490,117,10,2018,In Stock,2025-01-22,8609.0
2532,Artwork Title 2011,183,4,2016,In Stock,2015-10-11,1536.5
2533,Artwork Title 274,279,4,2019,In Stock,2019-07-14,2619.34
2534,Artwork Title 373,307,8,2018,In Stock,2020-01-29,7603.94
2535,Artwork Title 1369,498,8,2005,In Stock,2021-06-27,1667.62
2536,Artwork Title 2002,112,5,2015,In Stock,2015-07-05,9128.7
2537,Artwork Title 2431,305,8,2000,In Stock,2016-02-23,2010.98
2538,Artwork Title 1699,469,6,2005,In Stock,2024-07-09,6332.28
2539,Artwork Title 770,231,7,2015,In Stock,2021-04-28,7063.54
2540,Artwork Title 2081,102,3,2018,In Stock,2021-03-04,2961.57
2541,Artwork Title 2220,294,5,2016,In Stock,2025-06-05,5652.1
2542,Artwork Title 2252,267,7,2012,In Stock,2016-11-07,5333.95
2543,Artwork Title 87,164,8,2014,In Stock,2017-03-28,1324.19
2544,Artwork Title 2341,101,2,2003,In Stock,2017-03-27,1085.33
2545,Artwork Title 2076,106,1,2019,In Stock,2023-11-26,5419.9
2546,Artwork Title 147,198,6,2016,In Stock,2019-11-25,8704.76
2547,Artwork Title 1805,149,4,2021,In Stock,2017-02-20,6411.88
2548,Artwork Title 2548,195,9,2015,In Stock,2018-06-06,9150.64
2549,Artwork Title 1080,226,1,2018,In Stock,2019-12-12,6506.1
2550,Artwork Title 375,419,7,2012,In Stock,2020-08-24,7767.62
2551,Artwork Title 2598,489,1,2000,In Stock,2019-09-23,6686.06
2552,Artwork Title 2595,241,7,2023,In Stock,2018-05-24,3036.02
2553,Artwork Title 2197,435,9,2014,In Stock,2017-10-22,2380.22
